panel,kx_rhoi,code,t_vti_over_a,response
c,0.1,stella,394.0,-0.008811414392059567
c,0.1,stella,396.0,-0.006124069478908211
c,0.1,stella,398.0,-0.00496277915632759
c,0.1,stella,400.0,-0.004218362282878479
c,0.1,stella,402.0,-0.0014044665012407013
c,0.1,stella,404.0,-0.0025657568238213317
c,0.1,stella,406.0,-0.003972704714640198
c,0.1,stella,408.0,-0.00496277915632759
c,0.1,stella,410.0,-0.00496277915632759
c,0.1,stella,412.0,-0.0037452440033085765
c,0.1,stella,414.0,-0.0024946236559140293
c,0.1,stella,416.0,-0.001244003308519482
c,0.1,stella,418.0,6.6170388750651944e-06
c,0.1,stella,420.0,0.0012572373862696125
c,0.1,stella,422.0,0.0025078577336641594
c,0.1,stella,424.0,0.0037584780810587066
c,0.1,stella,426.0,0.005009098428453254
c,0.1,stella,428.0,0.006259718775847801
c,0.1,stella,430.0,0.007510339123242348
c,0.1,stella,432.0,0.008760959470636896
c,0.1,stella,434.0,0.010022332506203489
c,0.1,stella,436.0,0.011429280397022375
c,0.1,stella,438.0,0.01283622828784126
c,0.1,stella,440.0,0.014243176178660133
c,0.1,stella,442.0,0.015650124069478993
c,0.1,stella,444.0,0.01705707196029785
c,0.1,stella,446.0,0.018464019851116665
c,0.1,stella,448.0,0.019870967741935468
c,0.1,stella,450.0,0.02127791563275428
c,0.1,stella,452.0,0.02268486352357318
c,0.1,stella,454.0,0.02409181141439208
c,0.1,stella,456.0,0.026183622828784163
c,0.1,stella,458.0,0.030151364764268003
c,0.1,stella,460.0,0.0400000000000001
c,0.1,stella,462.0,0.04037965260545903
c,0.1,stella,464.0,0.04043176178660047
c,0.1,stella,466.0,0.04183870967741939
c,0.1,stella,468.0,0.04324565756823814
c,0.1,stella,470.0,0.044652605459057054
c,0.1,stella,472.0,0.045285359801488845
c,0.1,stella,474.0,0.045925558312655074
c,0.1,stella,476.0,0.04873945409429285
c,0.1,stella,478.0,0.04900744416873448
c,0.1,stella,480.0,0.04818858560794044
c,0.1,stella,482.0,0.046416873449131486
c,0.1,stella,484.0,0.04360297766749375
c,0.1,stella,486.0,0.043424317617865915
c,0.1,stella,488.0,0.043424317617865915
c,0.1,stella,490.0,0.04383374689826294
c,0.1,stella,492.0,0.04524069478908183
c,0.1,stella,494.0,0.046647642679900715
c,0.1,stella,496.0,0.04714640198511166
c,0.1,stella,498.0,0.04714640198511166
c,0.1,stella,500.0,0.04714640198511166
c,0.1,stella,502.0,0.048553349875930546
c,0.1,stella,504.0,0.049960297766749436
c,0.1,stella,506.0,0.05086848635235741
c,0.1,stella,508.0,0.050906279824394086
c,0.1,stella,510.0,0.052096774193548495
c,0.1,stella,512.0,0.053287268562702904
c,0.1,stella,514.0,0.05447776293185732
c,0.1,stella,516.0,0.05566825730101173
c,0.1,stella,518.0,0.05685875167016614
c,0.1,stella,520.0,0.058049246039320546
c,0.1,stella,522.0,0.05923974040847496
c,0.1,stella,524.0,0.06043023477762937
c,0.1,stella,526.0,0.06162072914678378
c,0.1,stella,528.0,0.0628112235159382
c,0.1,stella,530.0,0.0640017178850926
c,0.1,stella,532.0,0.06519221225424701
c,0.1,stella,534.0,0.06638270662340143
c,0.1,stella,536.0,0.06757320099255583
c,0.1,stella,538.0,0.06876369536171024
c,0.1,stella,540.0,0.06995418973086466
c,0.1,stella,542.0,0.07114468410001906
c,0.1,stella,544.0,0.07133995037220842
c,0.1,stella,546.0,0.07133995037220842
c,0.1,stella,548.0,0.07133995037220842
c,0.1,stella,550.0,0.07133995037220842
c,0.1,stella,552.0,0.07133995037220842
c,0.1,stella,554.0,0.07133995037220842
c,0.1,stella,556.0,0.07133995037220842
c,0.1,stella,558.0,0.07133995037220842
c,0.1,stella,560.0,0.07133995037220842
c,0.1,stella,562.0,0.07133995037220842
c,0.1,stella,564.0,0.07312655086848628
c,0.1,stella,566.0,0.08016129032258043
c,0.1,stella,568.0,0.08064516129032251
c,0.1,stella,570.0,0.08064516129032251
c,0.1,stella,572.0,0.08064516129032251
c,0.1,stella,574.0,0.08064516129032251
c,0.1,stella,576.0,0.08064516129032251
c,0.1,stella,578.0,0.08064516129032251
c,0.1,stella,580.0,0.08064516129032251
c,0.1,stella,582.0,0.08064516129032251
c,0.1,stella,584.0,0.08064516129032251
c,0.1,stella,586.0,0.0796997518610422
c,0.1,stella,588.0,0.0787841191066998
c,0.1,stella,590.0,0.0787841191066998
c,0.1,stella,592.0,0.0787841191066998
c,0.1,stella,594.0,0.0787841191066998
c,0.1,stella,596.0,0.0787841191066998
c,0.1,stella,598.0,0.0787841191066998
c,0.1,stella,600.0,0.0787841191066998
c,0.1,stella,602.0,0.07774937965260545
c,0.1,stella,604.0,0.07634243176178657
c,0.1,stella,606.0,0.07506203473945416
c,0.1,stella,608.0,0.07506203473945416
c,0.1,stella,610.0,0.07506203473945416
c,0.1,stella,612.0,0.07506203473945416
c,0.1,stella,614.0,0.07506203473945416
c,0.1,stella,616.0,0.07506203473945416
c,0.1,stella,618.0,0.07393796526054597
c,0.1,stella,620.0,0.07320099255583135
c,0.1,stella,622.0,0.07320099255583135
c,0.1,stella,624.0,0.07320099255583135
c,0.1,stella,626.0,0.0696947890818858
c,0.1,stella,628.0,0.06690322580645157
c,0.1,stella,630.0,0.06549627791563281
c,0.1,stella,632.0,0.06408933002481407
c,0.1,stella,634.0,0.06389578163771725
c,0.1,stella,636.0,0.06389578163771725
c,0.1,stella,638.0,0.06389578163771725
c,0.1,stella,640.0,0.06389578163771725
c,0.1,stella,642.0,0.06389578163771725
c,0.1,stella,644.0,0.06389578163771725
c,0.1,stella,646.0,0.06389578163771725
c,0.1,stella,648.0,0.06389578163771725
c,0.1,stella,650.0,0.066501240694789
c,0.1,stella,652.0,0.06676923076923076
c,0.1,stella,654.0,0.06575682382133996
c,0.1,stella,656.0,0.06575682382133996
c,0.1,stella,658.0,0.06575682382133996
c,0.1,stella,660.0,0.06575682382133996
c,0.1,stella,662.0,0.06575682382133996
c,0.1,stella,664.0,0.06575682382133996
c,0.1,stella,666.0,0.06436476426799016
c,0.1,stella,668.0,0.06389578163771725
c,0.1,stella,670.0,0.0634119106699753
c,0.1,stella,672.0,0.06203473945409432
c,0.1,stella,674.0,0.06203473945409432
c,0.1,stella,676.0,0.06105210918114151
c,0.1,stella,678.0,0.060173697270471505
c,0.1,stella,680.0,0.060173697270471505
c,0.1,stella,682.0,0.060173697270471505
c,0.1,stella,684.0,0.060173697270471505
c,0.1,stella,686.0,0.060173697270471505
c,0.1,stella,688.0,0.060173697270471505
c,0.1,stella,690.0,0.060173697270471505
c,0.1,stella,692.0,0.05910173697270472
c,0.1,stella,694.0,0.058312655086848575
c,0.1,stella,696.0,0.05814888337468982
c,0.1,stella,698.0,0.05674193548387087
c,0.1,stella,700.0,0.056451612903225756
c,0.1,stella,702.0,0.056451612903225756
c,0.1,stella,704.0,0.056451612903225756
c,0.1,stella,706.0,0.056451612903225756
c,0.1,stella,708.0,0.054129032258064466
c,0.1,stella,710.0,0.05131513647642675
c,0.1,stella,712.0,0.04900744416873448
c,0.1,stella,714.0,0.04900744416873448
c,0.1,stella,716.0,0.04900744416873448
c,0.1,stella,718.0,0.04900744416873448
c,0.1,stella,720.0,0.04900744416873448
c,0.1,stella,722.0,0.04900744416873448
c,0.1,stella,724.0,0.04900744416873448
c,0.1,stella,726.0,0.04900744416873448
c,0.1,stella,728.0,0.04832258064516132
c,0.1,stella,730.0,0.04550868486352354
c,0.1,stella,732.0,0.04917121588089338
c,0.1,stella,734.0,0.05086848635235741
c,0.1,stella,736.0,0.050481389578163886
c,0.1,stella,738.0,0.04907444168734497
c,0.1,stella,740.0,0.04900744416873448
c,0.1,stella,742.0,0.04900744416873448
c,0.1,stella,744.0,0.04900744416873448
c,0.1,stella,746.0,0.04900744416873448
c,0.1,stella,748.0,0.04900744416873448
c,0.1,stella,750.0,0.04900744416873448
c,0.1,stella,752.0,0.04805459057071956
c,0.1,stella,754.0,0.045285359801488845
c,0.1,stella,756.0,0.045285359801488845
c,0.1,stella,758.0,0.045285359801488845
c,0.1,stella,760.0,0.045285359801488845
c,0.1,stella,762.0,0.045285359801488845
c,0.1,stella,764.0,0.045285359801488845
c,0.1,stella,766.0,0.045285359801488845
c,0.1,stella,768.0,0.045285359801488845
c,0.1,stella,770.0,0.045285359801488845
c,0.1,stella,772.0,0.045285359801488845
c,0.1,stella,774.0,0.045285359801488845
c,0.1,stella,776.0,0.045285359801488845
c,0.1,stella,778.0,0.045285359801488845
c,0.1,stella,780.0,0.045285359801488845
c,0.1,stella,782.0,0.045285359801488845
c,0.1,stella,784.0,0.04463027295285352
c,0.1,stella,786.0,0.043424317617865915
c,0.1,stella,788.0,0.043424317617865915
c,0.1,stella,790.0,0.04111662531017365
c,0.1,stella,792.0,0.039002481389578146
c,0.1,stella,794.0,0.03784119106699757
c,0.1,stella,796.0,0.03784119106699757
c,0.1,stella,798.0,0.03784119106699757
c,0.1,stella,800.0,0.03784119106699757
c,0.1,stella,802.0,0.03784119106699757
c,0.1,stella,804.0,0.03784119106699757
c,0.1,stella,806.0,0.03784119106699757
c,0.1,stella,808.0,0.03784119106699757
c,0.1,stella,810.0,0.03784119106699757
c,0.1,stella,812.0,0.03784119106699757
c,0.1,stella,814.0,0.03784119106699757
c,0.1,stella,816.0,0.04034243176178662
c,0.1,stella,818.0,0.043424317617865915
c,0.1,stella,820.0,0.043424317617865915
c,0.1,stella,822.0,0.043424317617865915
c,0.1,stella,824.0,0.043424317617865915
c,0.1,stella,826.0,0.043424317617865915
c,0.1,stella,828.0,0.043424317617865915
c,0.1,stella,830.0,0.043424317617865915
c,0.1,stella,832.0,0.043424317617865915
c,0.1,stella,834.0,0.043424317617865915
c,0.1,stella,836.0,0.043424317617865915
c,0.1,stella,838.0,0.043424317617865915
c,0.1,stella,840.0,0.043424317617865915
c,0.1,stella,842.0,0.043424317617865915
c,0.1,stella,844.0,0.043424317617865915
c,0.1,stella,846.0,0.043424317617865915
c,0.1,stella,848.0,0.044436724565756834
c,0.1,stella,850.0,0.045285359801488845
c,0.1,stella,852.0,0.045285359801488845
c,0.1,stella,854.0,0.045285359801488845
c,0.1,stella,856.0,0.045285359801488845
c,0.1,stella,858.0,0.044682382133995
c,0.1,stella,860.0,0.043424317617865915
c,0.1,stella,862.0,0.043424317617865915
c,0.1,stella,864.0,0.043424317617865915
c,0.1,stella,866.0,0.042776674937965185
c,0.1,stella,868.0,0.04156327543424321
c,0.1,stella,870.0,0.04156327543424321
c,0.1,stella,872.0,0.04156327543424321
c,0.1,stella,874.0,0.03948635235732017
c,0.1,stella,876.0,0.03598014888337475
c,0.1,stella,878.0,0.03598014888337475
c,0.1,stella,880.0,0.03598014888337475
c,0.1,stella,882.0,0.03598014888337475
c,0.1,stella,884.0,0.03598014888337475
c,0.1,stella,886.0,0.03598014888337475
c,0.1,stella,888.0,0.03598014888337475
c,0.1,stella,890.0,0.03598014888337475
c,0.1,stella,892.0,0.03598014888337475
c,0.1,stella,894.0,0.03598014888337475
c,0.1,stella,896.0,0.03598014888337475
c,0.1,stella,898.0,0.039285359801488805
c,0.1,stella,900.0,0.043424317617865915
c,0.1,stella,902.0,0.043424317617865915
c,0.1,stella,904.0,0.043424317617865915
c,0.1,stella,906.0,0.04429528535980143
c,0.1,stella,908.0,0.045285359801488845
c,0.1,stella,910.0,0.045285359801488845
c,0.1,stella,912.0,0.045285359801488845
c,0.1,stella,914.0,0.045285359801488845
c,0.1,stella,916.0,0.045285359801488845
c,0.1,stella,918.0,0.045285359801488845
c,0.1,stella,920.0,0.045285359801488845
c,0.1,stella,922.0,0.045285359801488845
c,0.1,stella,924.0,0.045285359801488845
c,0.1,stella,926.0,0.045285359801488845
c,0.1,stella,928.0,0.045285359801488845
c,0.1,stella,930.0,0.045285359801488845
c,0.1,stella,932.0,0.045285359801488845
c,0.1,stella,934.0,0.045285359801488845
c,0.1,stella,936.0,0.045285359801488845
c,0.1,stella,938.0,0.045285359801488845
c,0.1,stella,940.0,0.045285359801488845
c,0.1,stella,942.0,0.045285359801488845
c,0.1,stella,944.0,0.045285359801488845
c,0.1,stella,946.0,0.045285359801488845
c,0.1,stella,948.0,0.045285359801488845
c,0.1,stella,950.0,0.045285359801488845
c,0.1,stella,952.0,0.045285359801488845
c,0.1,stella,954.0,0.045285359801488845
c,0.1,stella,956.0,0.045285359801488845
c,0.1,stella,958.0,0.044362282878411936
c,0.1,stella,960.0,0.03873449131513663
c,0.1,stella,962.0,0.03784119106699757
c,0.1,stella,964.0,0.03784119106699757
c,0.1,stella,966.0,0.03784119106699757
c,0.1,stella,968.0,0.03784119106699757
c,0.1,stella,970.0,0.03784119106699757
c,0.1,stella,972.0,0.03784119106699757
c,0.1,stella,974.0,0.03784119106699757
c,0.1,stella,976.0,0.03784119106699757
c,0.1,stella,978.0,0.03784119106699757
c,0.1,stella,980.0,0.03784119106699757
c,0.1,stella,982.0,0.039665012406947836
c,0.1,stella,984.0,0.04669975186104228
c,0.1,stella,986.0,0.04714640198511166
c,0.1,stella,988.0,0.04714640198511166
c,0.1,stella,990.0,0.04714640198511166
c,0.1,stella,992.0,0.04714640198511166
c,0.1,stella,994.0,0.04714640198511166
c,0.1,stella,996.0,0.04714640198511166
c,0.1,stella,998.0,0.04669230769230767
c,0.1,stella,1000.0,0.045285359801488845
c,0.1,stella,1002.0,0.045285359801488845
c,0.1,stella,1004.0,0.045285359801488845
c,0.1,stella,1006.0,0.045285359801488845
c,0.1,stella,1008.0,0.045285359801488845
c,0.1,stella,1010.0,0.045285359801488845
c,0.1,stella,1012.0,0.046282878411910665
c,0.1,stella,1014.0,0.04714640198511166
c,0.1,stella,1016.0,0.04714640198511166
c,0.1,stella,1018.0,0.04714640198511166
c,0.1,stella,1020.0,0.04714640198511166
c,0.1,stella,1022.0,0.04714640198511166
c,0.1,stella,1024.0,0.04714640198511166
c,0.1,stella,1026.0,0.04714640198511166
c,0.1,stella,1028.0,0.04714640198511166
c,0.1,stella,1030.0,0.04714640198511166
c,0.1,stella,1032.0,0.04714640198511166
c,0.1,stella,1034.0,0.04714640198511166
c,0.1,stella,1036.0,0.04714640198511166
c,0.1,stella,1038.0,0.04714640198511166
c,0.1,stella,1040.0,0.04714640198511166
c,0.1,stella,1042.0,0.04714640198511166
c,0.1,stella,1044.0,0.042441687344912986
c,0.1,stella,1046.0,0.03970223325062028
c,0.1,stella,1048.0,0.03970223325062028
c,0.1,stella,1050.0,0.03970223325062028
c,0.1,stella,1052.0,0.03970223325062028
c,0.1,stella,1054.0,0.03970223325062028
c,0.1,stella,1056.0,0.03970223325062028
c,0.1,stella,1058.0,0.03970223325062028
c,0.1,stella,1060.0,0.03970223325062028
c,0.1,stella,1062.0,0.03970223325062028
c,0.1,stella,1064.0,0.03970223325062028
c,0.1,stella,1066.0,0.03970223325062028
c,0.1,stella,1068.0,0.044942928039702415
c,0.1,stella,1070.0,0.04714640198511166
c,0.1,stella,1072.0,0.04714640198511166
c,0.1,stella,1074.0,0.04714640198511166
c,0.1,stella,1076.0,0.04714640198511166
c,0.1,stella,1078.0,0.04714640198511166
c,0.1,stella,1080.0,0.04714640198511166
c,0.1,stella,1082.0,0.04714640198511166
c,0.1,stella,1084.0,0.04714640198511166
c,0.1,stella,1086.0,0.04714640198511166
c,0.1,stella,1088.0,0.04714640198511166
c,0.1,stella,1090.0,0.04714640198511166
c,0.1,stella,1092.0,0.04714640198511166
c,0.1,stella,1094.0,0.04714640198511166
c,0.1,stella,1096.0,0.04714640198511166
c,0.1,stella,1098.0,0.04714640198511166
c,0.1,stella,1100.0,0.04714640198511166
c,0.1,stella,1102.0,0.04611166253101746
c,0.1,stella,1104.0,0.045285359801488845
c,0.1,stella,1106.0,0.045285359801488845
c,0.1,stella,1108.0,0.045285359801488845
c,0.1,stella,1110.0,0.045285359801488845
c,0.1,stella,1112.0,0.045285359801488845
c,0.1,stella,1114.0,0.045285359801488845
c,0.1,stella,1116.0,0.045285359801488845
c,0.1,stella,1118.0,0.045285359801488845
c,0.1,stella,1120.0,0.045285359801488845
c,0.1,stella,1122.0,0.045285359801488845
c,0.1,stella,1124.0,0.045285359801488845
c,0.1,stella,1126.0,0.04061042183622841
c,0.1,stella,1128.0,0.03784119106699757
c,0.1,stella,1130.0,0.03784119106699757
c,0.1,stella,1132.0,0.03784119106699757
c,0.1,stella,1134.0,0.03784119106699757
c,0.1,stella,1136.0,0.03784119106699757
c,0.1,stella,1138.0,0.03784119106699757
c,0.1,stella,1140.0,0.03784119106699757
c,0.1,stella,1142.0,0.03784119106699757
c,0.1,stella,1144.0,0.03784119106699757
c,0.1,stella,1146.0,0.03784119106699757
c,0.1,stella,1148.0,0.03784119106699757
c,0.1,stella,1150.0,0.03914392059553358
c,0.1,stella,1152.0,0.042248138957816574
c,0.1,stella,1154.0,0.045285359801488845
c,0.1,stella,1156.0,0.045285359801488845
c,0.1,stella,1158.0,0.045285359801488845
c,0.1,stella,1160.0,0.045285359801488845
c,0.1,stella,1162.0,0.045285359801488845
c,0.1,stella,1164.0,0.045285359801488845
c,0.1,stella,1166.0,0.045285359801488845
c,0.1,stella,1168.0,0.045285359801488845
c,0.1,stella,1170.0,0.045285359801488845
c,0.1,stella,1172.0,0.045285359801488845
c,0.1,stella,1174.0,0.045285359801488845
c,0.1,stella,1176.0,0.045285359801488845
c,0.1,stella,1178.0,0.045285359801488845
c,0.1,stella,1180.0,0.045285359801488845
c,0.1,stella,1182.0,0.045285359801488845
c,0.1,stella,1184.0,0.045285359801488845
c,0.1,stella,1186.0,0.045285359801488845
c,0.1,stella,1188.0,0.045285359801488845
c,0.1,stella,1190.0,0.045285359801488845
c,0.1,stella,1192.0,0.045285359801488845
c,0.1,stella,1194.0,0.045285359801488845
c,0.1,stella,1196.0,0.045285359801488845
c,0.1,stella,1198.0,0.045285359801488845
c,0.1,stella,1200.0,0.045285359801488845
c,0.1,stella,1202.0,0.045285359801488845
c,0.1,stella,1204.0,0.045285359801488845
c,0.1,stella,1206.0,0.045285359801488845
c,0.1,stella,1208.0,0.045285359801488845
c,0.1,stella,1210.0,0.0424565756823823
c,0.1,stella,1212.0,0.03784119106699757
c,0.1,stella,1214.0,0.03784119106699757
c,0.1,stella,1216.0,0.03784119106699757
c,0.1,stella,1218.0,0.03784119106699757
c,0.1,stella,1220.0,0.03784119106699757
c,0.1,stella,1222.0,0.03784119106699757
c,0.1,stella,1224.0,0.03784119106699757
c,0.1,stella,1226.0,0.03784119106699757
c,0.1,stella,1228.0,0.03784119106699757
c,0.1,stella,1230.0,0.03784119106699757
c,0.1,stella,1232.0,0.03784119106699757
c,0.1,stella,1234.0,0.04120595533498802
c,0.1,stella,1236.0,0.045285359801488845
c,0.1,stella,1238.0,0.045285359801488845
c,0.1,stella,1240.0,0.045285359801488845
c,0.1,stella,1242.0,0.045285359801488845
c,0.1,stella,1244.0,0.045285359801488845
c,0.1,stella,1246.0,0.045285359801488845
c,0.1,stella,1248.0,0.045285359801488845
c,0.1,stella,1250.0,0.045285359801488845
c,0.1,stella,1252.0,0.045285359801488845
c,0.1,stella,1254.0,0.045285359801488845
c,0.1,stella,1256.0,0.045285359801488845
c,0.1,stella,1258.0,0.045285359801488845
c,0.1,stella,1260.0,0.045285359801488845
c,0.1,stella,1262.0,0.045285359801488845
c,0.1,stella,1264.0,0.045285359801488845
c,0.1,stella,1266.0,0.045285359801488845
c,0.1,stella,1268.0,0.045285359801488845
c,0.1,stella,1270.0,0.045285359801488845
c,0.1,stella,1272.0,0.045285359801488845
c,0.1,stella,1274.0,0.044220843672456475
c,0.1,stella,1276.0,0.043424317617865915
c,0.1,stella,1278.0,0.043267990074441494
c,0.1,stella,1280.0,0.041861042183622806
c,0.1,stella,1282.0,0.04156327543424321
c,0.1,stella,1284.0,0.04156327543424321
c,0.1,stella,1286.0,0.04156327543424321
c,0.1,stella,1288.0,0.04156327543424321
c,0.1,stella,1290.0,0.04156327543424321
c,0.1,stella,1292.0,0.04156327543424321
c,0.1,stella,1294.0,0.04058064516129054
c,0.1,stella,1296.0,0.0349528535980149
c,0.1,stella,1298.0,0.03411910669975182
c,0.1,stella,1300.0,0.03411910669975182
c,0.1,stella,1302.0,0.03411910669975182
c,0.1,stella,1304.0,0.03411910669975182
c,0.1,stella,1306.0,0.03411910669975182
c,0.1,stella,1308.0,0.03411910669975182
c,0.1,stella,1310.0,0.03411910669975182
c,0.1,stella,1312.0,0.03411910669975182
c,0.1,stella,1314.0,0.03411910669975182
c,0.1,stella,1316.0,0.03411910669975182
c,0.1,stella,1318.0,0.0356377171215884
c,0.1,stella,1320.0,0.04126550868486404
c,0.1,stella,1322.0,0.04156327543424321
c,0.1,stella,1324.0,0.04156327543424321
c,0.1,stella,1326.0,0.04156327543424321
c,0.1,stella,1328.0,0.04156327543424321
c,0.1,stella,1330.0,0.04156327543424321
c,0.1,stella,1332.0,0.04156327543424321
c,0.1,stella,1334.0,0.04156327543424321
c,0.1,stella,1336.0,0.04156327543424321
c,0.1,stella,1338.0,0.04156327543424321
c,0.1,stella,1340.0,0.04156327543424321
c,0.1,stella,1342.0,0.04156327543424321
c,0.1,stella,1344.0,0.04156327543424321
c,0.1,stella,1346.0,0.04156327543424321
c,0.1,stella,1348.0,0.04156327543424321
c,0.1,stella,1350.0,0.04156327543424321
c,0.1,stella,1352.0,0.04156327543424321
c,0.1,stella,1354.0,0.04156327543424321
c,0.1,stella,1356.0,0.04156327543424321
c,0.1,stella,1358.0,0.04156327543424321
c,0.1,stella,1360.0,0.04156327543424321
c,0.1,stella,1362.0,0.04156327543424321
c,0.1,stella,1364.0,0.04156327543424321
c,0.1,stella,1366.0,0.04156327543424321
c,0.1,stella,1368.0,0.04156327543424321
c,0.1,stella,1370.0,0.04156327543424321
c,0.1,stella,1372.0,0.04156327543424321
c,0.1,stella,1374.0,0.04156327543424321
c,0.1,stella,1376.0,0.04156327543424321
c,0.1,stella,1378.0,0.04156327543424321
c,0.1,stella,1380.0,0.03679900744416882
c,0.1,stella,1382.0,0.03411910669975182
c,0.1,stella,1384.0,0.03411910669975182
c,0.1,stella,1386.0,0.03411910669975182
c,0.1,stella,1388.0,0.03411910669975182
c,0.1,stella,1390.0,0.03411910669975182
c,0.1,stella,1392.0,0.03411910669975182
c,0.1,stella,1394.0,0.03411910669975182
c,0.1,stella,1396.0,0.03411910669975182
c,0.1,stella,1398.0,0.03411910669975182
c,0.1,stella,1400.0,0.03411910669975182
c,0.1,stella,1402.0,0.03411910669975182
c,0.1,stella,1404.0,0.03941935483871012
c,0.1,stella,1406.0,0.04156327543424321
c,0.1,stella,1408.0,0.04156327543424321
c,0.1,stella,1410.0,0.04156327543424321
c,0.1,stella,1412.0,0.04156327543424321
c,0.1,stella,1414.0,0.04156327543424321
c,0.1,stella,1416.0,0.04156327543424321
c,0.1,stella,1418.0,0.04156327543424321
c,0.1,stella,1420.0,0.04156327543424321
c,0.1,stella,1422.0,0.04156327543424321
c,0.1,stella,1424.0,0.04156327543424321
c,0.1,stella,1426.0,0.04156327543424321
c,0.1,stella,1428.0,0.04156327543424321
c,0.1,stella,1430.0,0.04156327543424321
c,0.1,stella,1432.0,0.04156327543424321
c,0.1,stella,1434.0,0.04156327543424321
c,0.1,stella,1436.0,0.04156327543424321
c,0.1,stella,1438.0,0.04156327543424321
c,0.1,stella,1440.0,0.04156327543424321
c,0.1,stella,1442.0,0.04156327543424321
c,0.1,stella,1444.0,0.04156327543424321
c,0.1,stella,1446.0,0.04156327543424321
c,0.1,stella,1448.0,0.04156327543424321
c,0.1,stella,1450.0,0.04156327543424321
c,0.1,stella,1452.0,0.04156327543424321
c,0.1,stella,1454.0,0.04156327543424321
c,0.1,stella,1456.0,0.04156327543424321
c,0.1,stella,1458.0,0.04156327543424321
c,0.1,stella,1460.0,0.04156327543424321
c,0.1,stella,1462.0,0.03682878411910676
c,0.1,stella,1464.0,0.03411910669975182
c,0.1,stella,1466.0,0.03411910669975182
c,0.1,stella,1468.0,0.03411910669975182
c,0.1,stella,1470.0,0.03411910669975182
